comment_id,video_title,author,comment,date,sentiment
UgwMQ5odjlSBlI5xOhN4AaABAg,Star Wars Episode I: The Phantom Menace - Trailer,opus 57,i don't know why tpm get such a bad rap it wa engaging it introduced the galaxy before empire we all knew what the character did not it wa the first time we saw modern lightsaber battle it featured a bombass villain in darth maul it made u love a jedi who died dramatically by the end of the movie and never returned to the prequels it established a new obi-wan who wa probably the best thing of all three prequel movie it did so many thing right but it introduced a goofy jarjar character and everyone throw a fit personally i see jarjar a a plus too the original star war wa goofy in it own way too and let's not forget that jarjar wa meant to be there a a clown character for kid and kid did love him yes i'm aware that he did originally have a larger plot role a a sith spy blah blah but that wa abandoned thankfully he remained in his role a a screen jester and filled that role wonderfully all around well done and the other thing people said they didn't like the performance by jake lloyd (young anakin) well tough nugget you can't really expect a child actor to do such knockout performance with a script so campy i don't hear anyone complain a much about daniel radcliffe a harry potter and i would say that his performance wa about the same people just love to join the chorus of what to complain about,2022-06-12,positive
Ugy15F575QEgr8ZPsWJ4AaABAg,Obi-Wan Kenobi | Official Trailer | Disney+,Stick,one of the best star war show of obi-wan kenobi need the hype he is one of the best character of star war,2022-09-23,positive
Ugz-OAGQBloBzPxfXH54AaABAg,Ahsoka | Teaser Trailer | Disney+,PKMN Trainer Mark,i just spent a week rewatching rebel for this and i am so looking forward to the continuation of that story so great seeing this stuff in live action,2023-04-26,positive
Ugx2RKeZMLSxcpP1xq14AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,Mary Tate,i just want to write that my name is josh and i want to write that it's the year and carrie fisher still doesn't have a star on the hollywood walk of fame,2023-01-12,positive
UgzZULLW9Rm5UGLi3Qp4AaABAg,Star Wars Episode III: Revenge of the Sith - Trailer,bUild,they forgot a sequence of general grievous dieing and cody shooting on obi than the tra(spo)iler would have been complete,2023-04-18,negative
UgxfQmvAq9d5jcYaz0N4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,Xiaya Bennett,if they continue in a decade or so i want ben solo resurrected so they can fully explore the dyad concept,2023-02-14,positive
Ugy8Q2WORl9nZWXKqxd4AaABAg,Star Wars: The Force Awakens Trailer (Official),pezfam,i come back and watch this trailer at time when i need to feel feeling,2023-04-15,positive
Ugy7Kz23aIoGkFRQjIF4AaABAg,Obi-Wan Kenobi | Official Trailer | Disney+,Vij.exe_yt,almost one year later feel like this show missed could have easily been the best show or movie (which they initially planned) it would've broken record beating force awakens in box office collection no hate but the set theme scoring and the storyline wa very misdirected however if you take into consideration how they handled the character of vader/anakin and lightsaber choreography that carry the show to decency,2023-02-11,negative
UgzwnFiPAeLoLa24_pB4AaABAg,Ahsoka | Teaser Trailer | Disney+,BettleyBMX,i gotta say im very surprised i havent seen anyone mention how insane baylans orange lightsaber is i think it may be the prettiest lightsaber ive ever seen,2023-04-27,positive
UgzeCTAMMJtmJX7cBeB4AaABAg,Rogue One: A Star Wars Story Trailer (Official),marshmallowbudgie,the only thing scarier than an imperial siege ship over a city is seeing it leaving,2023-03-11,neutral
UgzhHl6D0LQxHfS5leZ4AaABAg,Star Wars Episode III: Revenge of the Sith - Trailer,Christian,i wa too young to watch youtube at the time so i actually went into the film blindly,2022-12-30,neutral
UgxLaEYunbjOZzTn4tB4AaABAg,The Book of Boba Fett | Official Trailer | Disney+,Van Hattfield,i wa surprised to see ron howard daughter is the director for at least some of the episode,2022-10-13,positive
UgwtgnFs52j6kfUMmpV4AaABAg,Andor | Official Trailer | Disney+,Wackaz,ah wow seems my prediction my observation that optimism and faith all paid off and at that i hope your trust in me wa fulfilled my friend i love to say i told you so watching my comment age like fine make me so happy i'm laughing at those who doubted me right now but also happy they've been proven wrong for the sake of all of u god bless gilroy and everyone else behind this masterpiece,2022-12-03,positive
UgxioFiGceWUcFbghR14AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,Rafael Fergo,keep coming back to this trailer oh how i wish the movie wa a good a the trailer is,2022-12-31,positive
UgyoJmlxzbm5-nX-y714AaABAg,Star Wars Episode I: The Phantom Menace - Trailer,Mike Mike Motorbike,a movie that established the republic the senate the jedi council and a slew of new race and alien everything in this movie is creative everything in sequel trilogy is a reflection of extension of prequel and original trilogy look closer,2022-05-27,positive
UgxSv3KGMGe4ymeYcj54AaABAg,Ahsoka | Teaser Trailer | Disney+,Moji Maleki,it's thrilling to have the crew of ghost back but won't their presence block the ahsoka's light,2023-04-23,positive
Ugx9xrMpcl3MHIwPSVh4AaABAg,Star Wars Episode I: The Phantom Menace - Trailer,The West is the Best,like it or not the prequels cemented star war a a generation spanning franchise without them it would have died out and none of the great star war content we have today would have happened,2022-11-12,negative
Ugz8kDNuxYJ4Ric4Pbx4AaABAg,Andor | Official Trailer | Disney+,Anna,when ca wa injured in the first fight and then the different character kept referring to his injury and not just forgotten it showed that the show actually care about continuity great show,2023-02-20,positive
Ugy18fSm5LXhkIC7ozZ4AaABAg,Rogue One: A Star Wars Story Trailer (Official),Rob Vega,i'm year old and i had seen all of the original lucas film's (new hope revenge jedi) this is up there with all of them this wasn't even directed by lucas but this movie had the same spirit of the original this is how hollywood should roll out this is the first time in many year an absolute winner,2023-04-22,positive
UgyIH3duyC2IIbU8XsR4AaABAg,Andor | Official Trailer | Disney+,Jay Edgar,this show look great i dont watch starwars and i think it good however diego luna played manolo in the book of life and i will never be able to hear his voice and not think of that movie which is great so i will not watch this show,2023-02-05,positive
Ugw7zOl7zSjnYf7k3hp4AaABAg,Star Wars Episode III: Revenge of the Sith - Trailer,ImpulseKi,tbh i dont think spoiler were that serious back then a they are now like people before would just want to watch the movie to see everything go down and they wouldnt care for the spoiler,2023-02-05,neutral
UgwLpg52JUrST4hixe94AaABAg,Rogue One: A Star Wars Story Trailer (Official),Andreas South,an uninspired movie nothing to do with star war the worst i've seen disney ruined star war,2023-04-24,negative
UgyNzEfNXwgxIO7eaSR4AaABAg,Andor | Official Trailer | Disney+,Alberto Claire Alfaro,the star way cast ha just become resident of brooklyn zero threat maximum pretentiousness,2022-09-25,negative
UgwKTAR8AWU7gA4byj94AaABAg,Andor | Official Trailer | Disney+,Eetu Andersson,keep wondering if someone is trying to introduce a new word into the english language with the series title andor a a combination of and or who know,2023-04-02,neutral
UgxJB1KhTwjajZl_int4AaABAg,Obi-Wan Kenobi | Official Trailer | Disney+,Mickey Summers,more girl power garbage from disney about a exciting a the wnba,2022-09-25,positive
UgwozFDfz4j-FkjLyE94AaABAg,Andor | Official Trailer | Disney+,Ted from Marketing,i made a mistake i gave this series a chance just two day agoand now i binged watched all episode before i knew what happened it suck you in so easily the best i can describe it is what if star war had real people in it no light saber v hundred of droids no thousand of star destroyer rising from the planet surfacejust real world building with plausible people that's all we want we want to watch star war without having to say oh c'mon,2022-11-21,negative
Ugyq18P4rfg8aKBII8J4AaABAg,Andor | Official Trailer | Disney+,Adam Woolman,masterpiece greatest piece of star war that's come out since revenge of the sith,2023-04-12,positive
Ugyd1rFdpqtrjrgCQtt4AaABAg,Ahsoka | Teaser Trailer | Disney+,Trey-Heru,really surprised there isn't woke comment in the comment section,2023-04-26,positive
UgxhEVEK46h-WWUYAOd4AaABAg,Star Wars Episode III: Revenge of the Sith - Trailer,bbq sauce,ep movie came out in this trailer came out in and yet people talk about spoiler there's year between it lol,2023-04-19,positive
Ugybk61w5Gd4ALITnw54AaABAg,Obi-Wan Kenobi | Official Trailer | Disney+,SmartRS,the problem with star war is they keep destroying the icon that are now part of the culture and doesnt care for the legacy do it right or dont do and ruin it,2023-04-27,negative
UgxRsGSMoRTfZb5qoBN4AaABAg,Star Wars Episode I: The Phantom Menace - Trailer,swedishpsycho1,i wa just a kid when this came out but lemme tell you something; you thought the hype for the force awakens wa high the hype for this movie wa tenfold not kidding this movie wa freaking everywhere,2023-01-25,negative
UgyygoIHrUxcpI-wiQd4AaABAg,Rogue One: A Star Wars Story Trailer (Official),Mina,if you love two people at the same time choose the second one because if you really loved the first one you wouldnt have fallen for the second if you love two people at the same time v a n e s s a and a m b e r choose the second one jd the r u m d i a r y in when a m b e r wa year old there wa a scene where im taking a shower and then she come into the room and she open the shower and we kiss and that moment wa it felt like something that i shouldnt be feeling because she had her wife and i had v a n e s s a and kiddy if d i s n e y came to you with million dollar and a million alpaca nothing of this earth would get you to back and work with d i s n e y on a p i r a t e s o f t h e c a r i b b e a n film that is truth mister r o t t e n b o r n,2023-01-30,positive
Ugyl6lNB8r6fePk6WSt4AaABAg,Andor | Official Trailer | Disney+,Scandalf420,best star war any format since empire i never expected it but it somehow true amazing show,2023-01-29,positive
UgztffHyrHTsnvRLP2N4AaABAg,Ahsoka | Teaser Trailer | Disney+,bardika1,y'all better not mess this up hint stop spitting on ot and the eu maybe then i'd subscribe kk gone yet i keep asking,2023-04-22,positive
UgwqRV7NwIpS2OMaQLB4AaABAg,Obi-Wan Kenobi | Official Trailer | Disney+,Nick Cormier,had hope for this but i should have known it wouldn't be about kenobi vader or that,2023-01-26,positive
UgwrRUgKal8fw00_llZ4AaABAg,Rogue One: A Star Wars Story Trailer (Official),Nikita Karpov,rogue one the mandalorian and now andor the three good thing that came out of disney star war,2022-11-26,negative
UgxL5_SE4Acj5eWzTFp4AaABAg,Obi-Wan Kenobi | Official Trailer | Disney+,Vincent Valentine,people have to learn how march like darth vader the planet are round,2023-01-09,positive
Ugxrm0J-c20PxvFcStR4AaABAg,Andor | Official Trailer | Disney+,Piet,absolutely fantastic show lightyears ahead of anything other disney,2023-03-28,positive
Ugw0Um3iBM2t99hWKqN4AaABAg,Star Wars: The Force Awakens Trailer (Official),nrs10001,this trailer gave me so much hope i despise the sequel trilogy and yet still to this day whenever i watch this trailer i get tear in my eye,2023-04-15,positive
UgxtEA167B4TtyeksSh4AaABAg,Obi-Wan Kenobi | Official Trailer | Disney+,NJ,read a lot of purest sw b around this series and wa putting it off watched it now and it ha some really memorable scene and the acting and technical performance wa quality,2022-12-02,positive
UgzwJqYDfxcfM4VDIQF4AaABAg,The Book of Boba Fett | Official Trailer | Disney+,Korey M,we should cast a year old fat dude a this ba worst casting ever,2022-06-29,negative
UgyJehM4C2ffLU6ja2x4AaABAg,Star Wars Episode I: The Phantom Menace - Trailer,alfredo walter gutierrez maldonado,i can't wait to watch this in the theater i bet the kid who play anakin must have loved working in this film,2022-09-04,positive
UgzByYJZnftSpR0Mb6B4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,Than0sCr33per ,it strange yet pretty funny how the trailer were better than the actual movie,2023-01-20,positive
